YENI,4,6.58,NULL,NULL,NULL
yenned,6,0,4,1,NULL
yenning,7,0,5,2,NULL
accredited,10,6.96,9,4,VB
yeomanry,8,3.22,7,3,NN
yeomen,6,3.76,5,2,NN
yeses,5,2.48,5,2,NULL
YESIREE,7,2.83,NULL,NULL,NULL
yesterdays,10,5.73,8,3,NN
yetis,5,4.51,5,2,NN
yew,3,5.95,2,1,NN
yews,4,3.37,3,1,NN
YFF,3,2.48,NULL,NULL,NULL
yid,3,3.97,3,1,NN
yids,4,2.64,4,1,NN
accrediting,11,4.57,9,4,NN|VB
YINGER,6,1.95,4,2,NULL
yob,3,3.5,3,1,NN
yobbo,5,2.3,4,2,NN
yobbos,6,2.77,5,2,NN
yobs,4,4.08,4,1,NN
accredits,9,2.64,8,3,VB
yodeller,8,0,5,3,NN
yodellers,9,0,6,3,NN
accrete,7,3.22,5,2,VB
accreted,8,3.14,7,3,VB
yoghurt,7,5.23,5,2,NN
yoghurts,8,1.61,6,2,NN
yogi,4,6.99,4,2,NN
yogis,5,4.93,5,2,NN
YOK,3,7.02,NULL,NULL,NULL
accretes,8,0.69,6,2,VB
accreting,9,1.79,7,3,VB
accrue,6,6.42,4,2,VB
YOKNAPATAWPHA,13,1.1,NULL,NULL,NULL
YOKOSUKA,8,3.93,8,4,NN
YOKUSUKA,8,0,NULL,NULL,NULL
YOKUTS,6,0,6,2,NN
yolks,5,6.2,4,1,NN
YONEDA,6,2.71,6,3,NULL
YONGST,6,0,NULL,NULL,NULL
yonks,5,3.5,5,1,NULL
YOOEE,5,0,NULL,NULL,NULL
YOORICK,7,0,5,2,NULL
YORI,4,4.04,NULL,NULL,NULL
yorker,6,7.06,5,2,NN
yorkers,7,5.86,6,2,NN
YOSHIMOTO'S,11,0.69,NULL,NULL,NULL
YOU'S,5,5.32,NULL,NULL,NULL
YOU'UNS,7,0,NULL,NULL,NULL
YOUNGUH,7,0,NULL,NULL,NULL
accrued,7,5.44,5,2,VB
youthfulness,12,3.18,8,3,NN
YOW,3,6.34,2,1,NULL
accrues,7,4.14,5,2,VB
accruing,8,5.04,6,3,VB|NN
acculturated,12,3.18,11,5,VB|JJ
YR,2,9.01,NULL,NULL,NULL
YS,2,6.64,NULL,NULL,NULL
YTIME,5,0,NULL,NULL,NULL
YUBA,4,4.78,4,2,NULL
yuccas,6,0,5,2,NN
Yugoslavians,12,2.89,12,4,NN
Yugoslavs,9,4.34,9,3,NN
YUH,3,4.85,NULL,NULL,NULL
YUJOBO,6,0,NULL,NULL,NULL
YUKI,4,4.55,NULL,NULL,NULL
yule,4,4.88,3,1,NN
YURI,4,7.16,4,2,NN
YUROCHKA,8,0,NULL,NULL,NULL
YUSE,4,1.61,NULL,NULL,NULL
YVETTE,6,5.3,4,2,NN
YYYY,4,6.29,NULL,NULL,NULL
ZABEL,5,3.5,5,2,NULL
ZACHRISSON,10,0,NULL,NULL,NULL
ZACHRISSON'S,12,0,10,4,NULL
ZADEL,5,1.39,NULL,NULL,NULL
accumulate,10,7.24,10,4,VB
Zaireans,8,0,8,3,NN
accumulated,11,7.67,12,5,VB
Zambians,8,0.69,8,2,NN
ZAMIATIN'S,10,0,NULL,NULL,NULL
accumulates,11,5.52,11,4,VB
accumulating,12,6.32,12,5,VB
accumulative,12,3.58,12,5,JJ
ZANZIBAR,8,5.39,8,3,NN
ZAPALA,6,2.48,6,3,NULL
ZAPOROGIAN,10,0,10,5,NULL
accumulatively,14,0,14,6,RB
accurate,8,9.98,7,3,JJ
accurately,10,8.59,9,4,RB
ZARA,4,5.08,4,2,NULL
ZAROUBIN,8,0,NULL,NULL,NULL
zealots,7,6.68,6,2,NN
zealousness,11,3.22,8,3,NN
ZEBEK,5,0,NULL,NULL,NULL
zebras,6,4.93,6,2,NN
zebu,4,3.04,4,2,NN
zebus,5,0,5,2,NN
zed,3,6.53,3,1,NN
zeds,4,2.71,4,1,NN
accursed,8,5.71,6,3,JJ
accursedly,10,0,8,4,RB
ZEFFIRELLI,10,3.58,8,4,NN
ZEISING,7,1.1,5,2,NULL
ZEISS,5,5.9,3,1,NULL
ZEME,4,3.69,NULL,NULL,NULL
ZEMLINSKY,9,2.94,NULL,NULL,NULL
ZEMLYA,6,2.48,NULL,NULL,NULL
zenana,6,0,6,3,NN
zenanas,7,0,7,3,NULL
ZENDO,5,2.48,5,2,NN
accurst,7,1.39,5,2,JJ
zeniths,7,2.77,6,2,NN
ZENNIST,7,1.61,7,2,NULL
zephyrs,7,3.69,5,2,NN
zeppelins,9,4.2,8,3,NN
ZHITKOV,7,0,NULL,NULL,NULL
WERTHER,7,3.95,4,2,NULL
WES,3,8.04,3,1,NN
WESKER,6,0.69,5,2,NULL
Wesleyans,9,0.69,8,2,NN
WESSON,6,6.57,4,2,NN
WESTBROOK,9,6.67,8,2,NN
accusative,10,4.63,9,4,JJ|NN
accuse,6,8.24,5,2,VB
accused,7,9.12,6,2,VB|NN|JJ
accuses,7,6.7,7,3,VB
westerns,8,5.84,7,2,NN
WESTFIELD,9,6.16,8,2,NN
WESTHAMPTON,11,2.48,11,3,NULL
accusing,8,7.74,7,3,VB|JJ
WESTON,6,7.43,5,2,NN
WESTPHALIA,10,4.39,9,3,NN
WESTPORT,8,5.77,8,2,NN
WESTWOOD,8,6.86,7,2,NN
wether,6,7.51,4,2,NN
wethers,7,0,5,2,NULL
accusingly,10,3.66,9,4,RB
accustom,8,4.32,7,3,VB
wettings,8,1.61,6,2,NN
WEXLER,6,5.38,6,2,NULL
WEYBOSSET,9,1.61,8,3,NULL
whackers,8,2.08,6,2,NN
accustomed,10,7.43,8,3,VB|JJ
whackings,9,1.1,7,2,NULL
accustoming,11,2.77,9,4,VB|NN
WHADDYA,7,6.36,7,3,encl
accustoms,9,1.95,8,3,VB
whalers,7,6.52,6,2,NN
whales,6,7.71,5,1,NN
acerbic,7,4.33,6,3,JJ
whang,5,3.5,3,1,NULL
whanged,7,0.69,4,1,NULL
whanging,8,2.08,5,2,NULL
whangs,6,2.48,4,1,NULL
wharfage,8,0,7,2,NN
wharfs,6,3.04,6,1,NN
acetic,6,5.46,6,3,JJ|NN
WHATMAN,7,1.61,7,2,NULL
whatnots,8,2.71,8,2,NN
ache,4,6.74,2,1,VB|NN
WHEARE,6,0.69,NULL,NULL,NULL
ached,5,5.69,3,1,VB
WHEATON,7,6.58,5,2,NN
WHEE,4,5.47,3,1,minor
aches,5,6.04,3,1,NN|VB
achievable,10,5.99,7,4,JJ
achieve,7,9.65,4,2,VB
achieved,8,9.02,5,2,VB|JJ
WHEELAN'S,9,0,NULL,NULL,NULL
wheelbarrows,12,3.18,9,3,NN
wheelbases,10,2.56,9,3,NN
wheelchairs,11,5.52,8,2,NN
WHEELER,7,7.78,5,2,NN
WHEELER'S,9,4.67,5,2,NULL
wheelhouses,11,0,9,3,NN
WHEELOCK,8,4.7,5,2,NULL
WHEELOCK'S,10,0.69,NULL,NULL,NULL
wheelwrights,12,0,8,2,NN
achieves,8,6.64,5,2,VB
achieving,9,8.06,6,3,VB|NN
aching,6,7,4,2,VB
wheeziness,10,0,8,3,NN
WHELAN,6,5.79,6,2,NN
whelk,5,2.94,4,1,NN
whelks,6,1.61,5,1,NN
acid,4,9.52,4,2,NN|JJ
acidic,6,6.7,6,3,JJ
acidified,9,3.14,8,4,VB
WHER,4,5.79,NULL,NULL,NULL
WHEREEVER,9,5.96,7,3,NULL
acidifies,9,1.61,8,4,VB
wherries,8,1.79,6,2,NN
wherry,6,3.14,5,2,NN
acidify,7,3.66,7,4,VB
whetstones,10,3.04,9,2,NN
acidifying,10,2.4,9,5,VB|NN|JJ
acidulate,9,0,8,4,VB
acidulated,10,0,10,5,VB
acidulating,11,0,10,5,VB
acidulous,9,0,8,4,JJ
acknowledge,11,8.82,7,3,VB
acknowledged,12,8.28,8,3,VB|JJ
acknowledges,12,6.97,9,4,VB
acknowledging,13,7.1,9,4,VB
whimsicalities,14,0,13,5,NN
whimsies,8,1.61,7,2,NN
whin,4,3.99,4,1,NN
whiner,6,6.58,5,2,NN
whimsicality,12,0.69,12,5,NN
acoustic,8,8.59,7,3,JJ
whiners,7,6.44,6,2,NN
acoustical,10,5.6,8,4,JJ
acoustically,12,5.06,9,4,RB
acquaint,8,5.12,6,2,VB
whipcord,8,1.39,8,2,NN
whippersnappers,15,2.94,11,4,NN
whippets,8,4.56,7,2,NN
acquainted,10,6.93,8,3,VB
whippiest,9,0,8,3,NULL
whippings,9,4.26,7,2,NN
WHIPPLE,7,5.21,5,2,NN
WHIPPLE'S,9,0,6,2,NULL
whippoorwills,13,0.69,8,3,NULL
WHIPSAWED,9,3.18,6,2,NULL
WHIPSNADE,9,0.69,NULL,NULL,NULL
whirligigs,10,0.69,9,3,NN
whirlpools,10,4.42,8,2,NN
acquiesce,9,4.68,6,3,VB
whirlwinds,10,3.22,9,2,NN
whirlybird,10,2.4,8,3,NN
whirlybirds,11,1.79,9,3,NULL
acquiesced,10,4.71,7,3,VB
acquiescent,11,2.94,8,4,JJ
acquiescently,13,0,10,5,RB
whiskies,8,3.37,7,2,NN
acquiesces,10,3.09,8,4,VB
whisperers,10,1.61,8,3,NN
whist,5,3.3,5,1,NN
whistles,8,7.22,6,2,NN
whit,4,6.57,4,1,NN
WHITCOMB,8,4.45,7,2,NN
whitebait,9,2.3,7,2,NN
whitecaps,9,2.71,8,2,NN
Whitehall,9,4.98,7,2,NN
WHITELEAF,9,0,7,2,NULL
WHITELEY,8,4.68,5,2,NULL
WHITEMAN,8,4.58,7,2,NULL
WHITEMARSH,10,1.79,8,2,NN
acquiescing,11,3.22,8,4,VB|NN|JJ
acquire,7,8.78,5,2,VB
whitethorn,10,1.1,8,2,NN
whitethorns,11,0,9,2,NN
whitethroat,11,0,8,2,NN
whitethroats,12,0,9,2,NN
acquired,8,8.76,6,2,VB
acquires,8,6.13,6,2,VB
acquiring,9,7.58,7,3,VB
WHITFIELD,9,5.91,8,2,NN
Whitsun,7,1.1,6,2,NN
Whitsuns,8,0,7,2,NN
Whitsuntide,11,0,9,3,NN
Whitsuntides,12,0,10,3,NN
WHITTAKER,9,5.55,7,3,NN
WHITTIER,8,5.63,5,3,NULL
WHITTIER'S,10,1.95,9,3,NN
acquisitive,11,3.69,9,4,JJ
whittler,8,2.56,6,3,NN
whittlers,9,0,7,3,NN
acquisitively,13,0,11,5,RB
acquit,6,4.61,5,2,VB
acquits,7,2.56,6,2,VB
whodunits,9,1.79,8,3,NN
WHODUNNIT,9,4.36,7,3,NN
wholesaler,10,5.88,7,3,NN
wholesomeness,13,3.26,8,3,NN
acquitted,9,6.41,7,3,VB
acquitting,10,2.56,7,3,VB|NN|JJ
acrid,5,4.71,5,2,JJ
acrimonious,11,4.73,10,4,JJ
acrimoniously,13,1.39,12,5,RB
acrobatic,9,5.12,9,4,JJ
whorehouses,11,3.5,8,3,NN
whoremongers,12,1.39,9,3,NN
acrobatically,13,1.1,11,5,RB
whortleberries,14,0,10,4,NN
whortleberry,12,0,9,4,NN
whoso,5,4.64,4,2,minor
WHY'N,5,0,NULL,NULL,NULL
WHYFORES,8,0,NULL,NULL,NULL
WHYN'T,6,0.69,NULL,NULL,NULL
whys,4,5.18,4,1,NN
acrylic,7,6.74,7,3,NN|JJ
act,3,11.19,3,1,NN|VB
WICKHAM,7,4.96,5,2,NN
wicks,5,5.68,4,1,NN
acted,5,8.5,5,2,VB
WIDENER,7,5.23,5,3,NN
acting,6,9.68,5,2,VB|NN
wides,5,3.74,4,1,NN
widgeon,7,2.77,5,2,NN
widgeons,8,0,6,2,NN
widowers,8,3.76,6,2,NN
WIDSITH,7,0,NULL,NULL,NULL
actinic,7,4.54,7,3,JJ
WIEDERUM,8,3.47,NULL,NULL,NULL
WIELAND,7,5.3,6,2,NN
wielders,8,3.47,6,2,NN
actionable,10,5.42,7,4,JJ
activate,8,8.16,7,3,VB
activated,9,8.09,9,4,VB
activates,9,6.4,8,3,VB
activating,10,6.48,9,4,VB
active,6,10.48,5,2,JJ
wiggings,8,1.39,6,2,NN
wiggler,7,3.18,5,3,NN
wigglers,8,4.03,6,3,NN
actively,8,8.87,7,3,RB
wight,5,6.58,3,1,NN
wights,6,4.08,4,1,NN
wigs,4,5.81,4,1,NN
wigwams,7,0.69,7,2,NN
WIL,3,7.91,3,1,NULL
WILCKE,6,2.4,NULL,NULL,NULL
wilco,5,4.54,NULL,NULL,NULL
WILCOX,6,7.6,7,2,NN
wildcats,8,6.82,8,2,NN
WILDE,5,7.38,4,1,NN
wildebeests,11,2.56,10,3,NN
WILDENSTEIN,11,0.69,10,3,NULL
WILDER'S,8,3.61,6,2,NULL
wildernesses,12,3.18,10,4,NN
acts,4,9.87,4,1,NN|VB
wilds,5,7.8,5,1,NN
WILEY,5,7.78,4,2,NN
WILFRID,7,6.28,7,2,NN
actual,6,10.62,6,2,JJ|NN
actually,8,12.19,7,3,RB
wilfulness,10,0,8,3,NN
WILHELMINA,10,3.93,10,4,NN
actuarial,9,5.29,9,4,JJ
ACTUARIALLY,11,3.3,10,5,RB
WILIGIS,7,0,NULL,NULL,NULL
WILKES,6,6.75,5,1,NN
WILKEY,6,3.18,5,2,NULL
WILKINSON,9,7.46,8,3,NN
WILLA,5,4.62,4,2,NN
WILLAMETTE,10,6.17,7,3,NN
WILLARD,7,6.76,5,2,NN
WILLCOX,7,4.64,7,2,NN
WILLEM,6,6.23,5,2,NN
WILLETT,7,5.47,5,2,NN
WILLIAM'S,9,5.41,7,2,encl
Williams,8,9.96,7,2,NN
WILLIAMSON'S,12,3.78,9,3,encl
willies,7,5.32,5,2,NN
WILLINGE,8,0,6,2,NULL
WILLINGS,8,0,NULL,NULL,NULL
WILLYA,6,4.55,NULL,NULL,NULL
WILMETTE,8,5.08,6,2,NN
WILMINGTON,10,6.9,9,3,NN
WILSHIRE,8,6.86,6,2,NN
actuate,7,3.93,6,3,VB
Wilton,6,6.16,5,2,NN
Wiltons,7,1.1,6,2,NN
actuated,8,4.69,8,4,VB
Wimpies,7,3.18,6,2,NULL
wimple,6,2.08,5,2,NN
wimples,7,2.08,6,2,NN
actuates,8,2.83,7,3,VB
WIMSATT,7,2.3,6,2,NULL
actuating,9,2.64,8,4,VB|NN|JJ
wincey,6,0,5,2,NN
winceyette,10,0,7,3,NN
winch,5,6.19,4,1,NN
acute,5,7.79,5,2,JJ|NN
WINCHELL,8,4.17,6,2,NN
acutely,7,5.81,7,3,RB
windbags,8,3.09,8,2,NN
windbreakers,12,2.77,10,3,NN
windcheater,11,0.69,8,3,NN
windcheaters,12,0,9,3,NN
windfalls,9,2.3,8,2,NN
WINDHAM,7,6.07,6,2,NN
acuteness,9,2.94,8,3,RB
ad,2,10.67,2,1,NN|minor
Adam,4,9.88,4,2,NN|RB
windiness,9,0,8,3,NN
windjammers,11,3.09,9,3,NN
windlass,8,4.06,7,2,NN
windlasses,10,1.39,9,3,NN
windmills,9,5.58,8,2,NN
windowsills,11,2.56,9,3,NN
windpipe,8,4.44,7,2,NN
windpipes,9,0,8,2,NN
windscreens,11,3.22,10,2,NN
windshields,11,5,9,2,NN
windsleeves,11,0,9,2,NULL
windsocks,9,3.18,8,2,NN
windstorms,10,2.77,10,2,NN
winebibber,10,0,7,3,NN
winebibbers,11,0,8,3,NULL
winebibbing,11,0,8,3,NULL
wineglasses,11,1.1,9,3,NN
WINEHEAD,8,0,6,2,NN
winepresses,11,0,9,3,NN
wineskins,9,2.56,8,2,NN
WINFIELD,8,6.53,7,2,NN
wingers,7,6.15,5,2,NN
wingspans,9,1.95,8,2,NN
wingspreads,11,0,9,2,NN
winkers,7,0,6,2,NN
adamant,7,6.44,7,3,JJ
adamantine,10,2.89,9,4,JJ
adamantly,9,5.8,9,4,RB
WINNETKA,8,4.42,7,3,NULL
WINNIPESAUKEE,13,2.4,11,5,NULL
adapt,5,8.13,5,2,VB
adaptable,9,6.69,8,4,JJ
adapted,7,8.04,7,3,VB
adapters,8,8.44,7,3,NN|VB
WINOOSKI,8,2.77,7,3,NN
WINOS,5,6.15,5,2,NN
WINSETT,7,3.3,6,2,NULL
WINSLOW,7,5.61,6,2,NN
WINSLOW'S,9,1.61,NULL,NULL,NULL
adapting,8,6.59,7,3,VB
winsomeness,11,0.69,8,3,NN
WINSOR,6,4.81,5,2,NULL
adapts,6,5.63,6,2,VB
add,3,11.64,2,1,VB
WINTHROP,8,6.21,7,2,NN
added,5,11.04,4,2,VB
addicted,8,7.75,7,3,VB|JJ
wipers,6,5.95,5,2,NN
addicting,9,5.85,7,3,VB|NN
wirelesses,10,0.69,8,3,NN
wiretapped,10,2.64,7,3,NULL
wiretapping,11,5.11,8,3,NN
wiretaps,8,4.8,7,2,NN
wireworms,9,0,7,2,NN
addictive,9,7.51,7,3,JJ
adding,6,10.09,4,2,VB|NN
wiriness,8,0,7,3,NN
additional,10,10.93,7,4,JJ
wiseacre,8,2.4,6,3,NN
wiseacres,9,3.71,7,3,NULL
additionally,12,8.8,8,5,RB
addle,5,1.95,3,2,VB
addled,6,4.85,4,2,JJ
WISHART,7,4.03,6,2,NULL
wishbones,9,3.33,7,2,NN
addles,6,0,4,2,VB
WISMAN,6,3.3,6,2,NULL
WISMAN'S,8,0,7,2,encl
addling,7,1.1,5,3,VB|NN|JJ
addressed,9,9.4,6,2,VB
WISSAHICKON,11,1.61,NULL,NULL,NULL
addressing,10,8.87,7,3,VB
WISTER,6,1.1,5,2,NULL
wisterias,9,2.48,9,3,NN
wistfulness,11,1.61,9,3,NN
witchdoctors,12,1.95,9,3,NULL
witchery,8,2.71,6,3,NN
adds,4,9.38,3,1,VB
withdrawals,11,5.82,9,2,NN
adduce,6,4.47,4,2,VB
withe,5,5.31,3,1,NN
adduced,7,4.36,5,2,VB
adduces,7,1.1,6,3,VB
WITHERSPOON,11,5.73,8,3,NN
withes,6,0,4,1,NN
adducing,8,3.04,6,3,VB|NN|JJ
withies,7,0,5,2,NN
adenoidally,11,0,8,5,NN|VB
withy,5,2.2,4,2,NN
adept,5,7.47,5,2,JJ|NN
witlessness,11,1.61,9,3,NN
adeptly,7,3.04,7,3,RB
WITT,4,6.19,3,1,NN
WITTER,6,5.51,4,2,NN
witticism,9,4.16,8,4,NN
witticisms,10,4.48,9,4,NN
adequate,8,9.01,7,3,JJ
adequately,10,7.96,9,4,RB
adhere,6,7.57,5,2,VB
wittiness,9,2.89,7,3,NN
wizards,7,8.33,6,2,NN
adhered,7,5.96,6,2,VB
adherent,8,4.96,8,3,JJ|NN
adheres,7,5.57,6,2,VB
adhering,8,6.8,7,3,VB
wo,2,7.66,2,1,NN
woad,4,4.42,3,1,NN
wobbler,7,3.18,5,3,NN
wobblers,8,1.95,6,3,NN
adhesive,8,6.84,7,3,JJ
ADIPIC,6,0.69,6,3,JJ
WOBURN,6,6.1,5,2,NN
WOD,3,5.84,NULL,NULL,NULL
adipose,7,4.82,6,3,JJ|NN
woes,4,6.57,3,1,NN
wog,3,5.63,NULL,NULL,NULL
wogs,4,4.93,NULL,NULL,NULL
WOHAW,5,0,NULL,NULL,NULL
WOHAWS,6,0,NULL,NULL,NULL
WOHD,4,0,NULL,NULL,NULL
adjacent,8,8.1,6,3,JJ
WOLCOTT,7,4.62,6,2,NULL
WOLCYRZ,7,0,NULL,NULL,NULL
wold,4,5.84,4,1,NN
WOLDE,5,2.3,NULL,NULL,NULL
wolds,5,0,5,1,NN
WOLFE,5,7.3,4,1,NN
adjectival,10,3.66,8,4,JJ
WOLFES,6,2.3,NULL,NULL,NULL
vivariums,9,0.69,9,4,NN
vivas,5,4.91,5,2,NN
adjectivally,12,1.95,9,5,RB
VIVIER,6,2.56,5,3,NULL
adjoin,6,2.3,4,2,VB
adjoined,8,2.89,5,2,VB
adjoining,9,6.44,6,3,VB
adjoins,7,3.5,5,2,VB
adjourn,7,5.12,4,2,VB
adjourned,9,5.4,5,2,VB
vivisectionist,14,2.94,12,5,NN
vivisectionists,15,3.81,13,5,NN
vivisections,12,1.95,10,4,NN
adjourning,10,1.95,6,3,VB|NN
VIVO,4,6.88,4,2,NULL
adjourns,8,2.4,5,2,VB
vixens,6,4.79,6,2,NN
VIYELLA,7,1.1,6,3,NN
adjudge,7,2.4,4,2,VB
vizier,6,5.11,5,2,NN
viziers,7,3.22,6,2,NN
VLADILEN,8,3.26,NULL,NULL,NULL
vocabs,6,0,NULL,NULL,NULL
adjudged,8,4.16,5,2,VB
adjudges,8,0,6,3,VB
adjudging,9,0.69,6,3,VB|NN
vocations,9,4.98,7,3,NN
VOCABULARIANISM,15,0,16,7,NN
adjudicate,10,4.76,8,4,VB
vocatives,9,0.69,8,3,NN
VOCE,4,6.79,4,2,NN
voces,5,5.23,5,2,NN
adjudicated,11,4.83,10,5,VB|JJ
adjudicates,11,2.2,9,4,VB
adjudicating,12,3.78,10,5,VB|NN|JJ
vodkas,6,2.64,6,2,NN
VOEGELIN,8,2.71,NULL,NULL,NULL
vogues,6,3.43,4,1,NN
adjure,6,2.3,4,2,VB
adjured,7,0.69,5,2,VB|JJ
adjures,7,0,5,2,VB
voile,5,4.29,3,1,NN
VOITURE,7,4.56,6,1,NN
vol,3,9.86,3,1,NN
adjuring,8,0,6,3,VB|NN|JJ
volatilities,12,3.3,11,5,NN
volcanoes,9,6.65,8,3,NN
vole,4,4.45,3,1,NN
VOLENS,6,2.48,NULL,NULL,NULL
voles,5,3.74,4,1,NN
adjust,6,9.06,5,2,VB
VOLKENSTEIN,11,0,10,3,NN
VOLKER,6,6.59,6,2,NULL
VOLKSGEIST,10,0,NULL,NULL,NULL
volleyballs,11,2.71,8,3,NN
adjustable,10,7.85,8,4,JJ
adjusted,8,8.41,7,3,VB|JJ
adjusting,9,7.76,7,3,VB
VOLNEY,6,3.22,5,2,NULL
VOLSTEAD,8,1.61,7,2,NN
VOLTA,5,6.4,5,2,NN
VOLTA'S,7,0,6,2,encl
VOLTAIRE,8,7.72,6,2,NN
VOLTAIRE'S,10,4.26,8,3,encl|NN
volubility,10,1.39,11,5,NN
volubly,7,1.61,NULL,NULL,NULL
adjusts,7,6.38,6,2,VB
voluminousness,14,1.61,12,5,NN
voluntaries,11,0,10,4,NN
voluptuaries,12,0.69,11,5,NN
administer,10,7.75,9,4,VB
administered,12,8.02,10,4,VB
voluptuousness,14,1.61,12,4,NN
administering,13,7.19,11,5,VB
administers,11,5.95,10,4,VB
volutes,7,0.69,6,2,NN
VOM,3,6.77,NULL,NULL,NULL
VOMICA,6,2.77,6,3,NN
administrative,14,9.16,13,5,JJ|NN
administratively,16,4.56,15,6,RB
VON,3,9.55,3,1,NN
VONNEGUT'S,10,4.28,NULL,NULL,NULL
voodooism,9,1.1,7,4,NN
VOORHEES,8,5.27,6,2,NULL
VOPOS,5,0.69,NULL,NULL,NULL
voracity,8,4.52,8,4,NN
VOROSHILOV,10,2.08,9,4,NN
vortexes,8,3.76,9,3,NN
vortices,8,4.87,8,3,NN
VOS,3,7.38,3,1,NULL
votaries,8,1.61,7,3,NN
admirable,9,6.9,7,4,JJ
admirably,9,6.03,8,4,RB
admire,6,8.06,5,2,VB
admired,7,7.22,6,2,VB|JJ
VOUILLEMONT,11,0,NULL,NULL,NULL
VOULEZ,6,4.52,NULL,NULL,NULL
VOUME,5,1.61,NULL,NULL,NULL
VOUS,4,8.12,NULL,NULL,NULL
admires,7,5.52,6,2,VB
admiring,8,6.43,7,3,VB|JJ
voyagers,8,5.47,6,3,NN
VOYAGEURS,9,3.26,NULL,NULL,NULL
admiringly,10,3.53,9,4,RB
admissible,10,5.9,8,4,JJ
voyeurs,7,4.69,4,2,NN
VRAI,4,5.88,NULL,NULL,NULL
VRILIUM,7,0,NULL,NULL,NULL
VROMAN,6,2.08,6,2,NULL
VTOL,4,4.96,5,2,NN
VUE,3,7.22,2,1,minor
VUHRANDUH,9,0,NULL,NULL,NULL
vulcanite,9,1.1,8,3,NN
vulcanization,13,0,11,5,NN
vulcanizations,14,0,12,5,NN
admit,5,10.21,5,2,VB
admits,6,7.89,6,2,VB|NN
admitted,8,9.04,7,3,VB|JJ
admittedly,10,8.34,9,4,RB
vulgarians,10,2.77,10,3,NN
waists,6,4.39,5,1,NN
WALDO,5,6.48,5,2,NN
WANGENHEIM,10,3,8,3,NULL
admitting,9,7.73,7,3,VB|NN
admix,5,1.95,6,2,VB
warders,7,4.88,6,2,NN
admixed,7,0,7,2,VB
admixes,7,0,8,3,VB
admixing,8,0,8,3,VB|NN|JJ
WARWICK,7,7.08,5,2,NN
WARWICKSHIRE,12,5.34,8,3,NN
WARYS,5,0,NULL,NULL,NULL
washbasins,10,2.08,8,3,NN
washbowls,9,0,7,2,NN
washcloths,10,3.09,8,2,NN
washdays,8,0,6,2,NN
washers,7,6.02,5,2,NN
washerwomen,11,0,9,4,NN
washhouse,9,0,6,2,NN
washerwoman,11,2.48,9,4,NN
washhouses,10,0,8,3,NN
admonish,8,4.94,7,3,VB
washwomen,9,0,8,3,NN
admonished,10,5.54,8,3,VB
WAYMOUTH,8,0.69,5,2,NN
admonishes,10,3.56,9,4,VB
webs,4,6.14,4,1,NN
WEIDMAN,7,3.37,6,2,NN
weirdies,8,1.79,6,2,NN
WELCH'S,7,3.97,6,2,NULL
WELDWOOD,8,1.95,7,2,NULL
admonishing,11,4.13,9,4,VB
Weltanschauungen,16,2.08,NULL,NULL,NULL
WENDELL,7,6.89,5,2,NN
WESKER'S,8,0,6,2,NULL
admonishingly,13,0,11,5,RB
WHAH,4,2.71,NULL,NULL,NULL
WHARTON,7,6.65,6,2,NN
wheelhouse,10,3.71,7,2,NN
admonitory,10,0.69,10,5,JJ
adolescent,10,7.33,7,4,NN|JJ
whitings,8,0,6,2,NULL
whitlow,7,3.18,6,2,NN
whitlows,8,0,7,2,NN
WHITROW,7,0.69,5,2,NULL
WHOE,4,3.61,NULL,NULL,NULL
adopt,5,8.65,5,2,VB
wiliness,8,0.69,7,3,NN
WILLIAMS'S,10,3.85,9,3,encl
adopted,7,9.15,7,3,VB
adopting,8,7.51,7,3,VB
WOLFE'S,7,4.41,5,1,NULL
WOODSIDE,8,5.46,6,2,NN
WOONSOCKET,10,3.58,8,3,NN
adoptive,8,7.39,7,3,JJ
wormholes,9,5.45,7,2,NN
adopts,6,6.11,6,2,VB
ZUR,3,7.16,NULL,NULL,NULL
adorable,8,6.84,7,4,JJ
WASHIZU,7,0,6,3,NULL
WASHIZU'S,9,0,NULL,NULL,NULL
WASHOE,6,3.66,4,2,NULL
washouts,8,3.22,6,2,NN
washrooms,9,3.5,7,2,NN
washstands,10,0,9,2,NN
washwoman,9,0,8,3,NN
adorably,8,2.89,8,4,RB
adore,5,6.97,4,2,VB
adored,6,5.87,5,2,VB
waspishness,11,0,9,3,NN
wasps,5,5.77,5,1,NN
adores,6,5.38,5,2,VB
WASSON,6,5.71,5,2,NULL
adoring,7,5.48,6,3,VB|JJ
wastebaskets,12,3.09,11,3,NN
adoringly,9,3.22,8,4,RB
wastefulness,12,3.37,9,3,NN
wastelands,10,4.93,9,2,NN
waster,6,4.49,5,2,NN
wasters,7,3.93,6,2,NN
wastrel,7,3.09,7,2,NN
wastrels,8,1.79,8,2,NN
watchbands,10,1.39,8,2,NN
watchdogs,9,5.05,7,2,NN
watcher,7,7.29,4,2,NN
adorn,5,4.8,5,2,VB
watchfulness,12,3.26,8,3,NN
WATCHINGS,9,1.61,6,2,NN
watchmakers,11,3.33,8,3,NN
adorned,7,5.56,6,2,VB
watchtowers,11,2.64,7,2,NN
watchword,9,4.19,6,2,NN
watchwords,10,2.2,7,2,NN
waterbirds,10,1.1,8,3,NN
watercannons,12,0,10,4,NN
waterchute,10,0,7,3,NN
waterchutes,11,0,8,3,NN
watercolour,11,3.76,8,4,NN
watercolours,12,3.58,9,4,NN
